chemical,disease,n_proteins_mapped_chemical,n_proteins_mapped_disease,closest,avg_closest_null,std_closest_null,z_closest
apigenin,urogenital abnormalities,25,35,1.72,1.73932,0.095980923,-0.20129
apigenin,coronary disease,25,44,1.72,1.7772,0.098249478,-0.582191386
apigenin,glucose metabolism disorders,25,205,1.4,1.58008,0.089263619,-2.017395249
apigenin,"neoplasms, connective and soft tissue",25,43,1.64,1.68588,0.081125986,-0.565540122
apigenin,thoracic neoplasms,25,23,1.8,1.72676,0.101370126,0.72250083
apigenin,cranial nerve diseases,25,35,1.92,1.8584,0.072491655,0.849752986
apigenin,"heart defects, congenital",25,64,1.6,1.75948,0.068572076,-2.325728043
apigenin,bacterial infections,25,33,1.8,1.80788,0.094438899,-0.083440194
apigenin,nutritional and metabolic diseases,25,663,1.08,1.31344,0.10016869,-2.330468739
apigenin,"leukemia, b-cell",25,21,1.76,1.81344,0.108643299,-0.491884916
apigenin,"skin diseases, papulosquamous",25,60,1.8,1.72908,0.086713053,0.817869944
apigenin,gastroenteritis,25,147,1.44,1.58748,0.09009356,-1.636964946
apigenin,pathologic processes,25,69,1.6,1.73316,0.081670156,-1.630460946
apigenin,sarcoma,25,27,1.68,1.7318,0.0864405,-0.599256137
apigenin,hyperthyroidism,25,14,2,2.01452,0.077760977,-0.186726048
apigenin,mitochondrial diseases,25,54,1.84,1.80924,0.071929287,0.427642217
apigenin,peroxisomal disorders,25,20,2,1.95916,0.070976717,0.575399956
apigenin,nervous system malformations,25,110,1.44,1.59968,0.093875969,-1.700967791
apigenin,rheumatic diseases,25,65,1.8,1.71784,0.084560833,0.97160822
apigenin,cardiomegaly,25,37,1.8,1.74648,0.081679922,0.655240589
apigenin,hemic and lymphatic diseases,25,312,1.24,1.39128,0.097820047,-1.546513262
apigenin,hereditary sensory and motor neuropathy,25,57,1.64,1.70356,0.075366613,-0.84334425
apigenin,basal ganglia diseases,25,55,1.76,1.69076,0.096901096,0.714543002
apigenin,spondylitis,25,20,1.88,1.83412,0.073270906,0.626169414
apigenin,celiac disease,25,38,1.88,1.80504,0.08888756,0.843312603
apigenin,"lung diseases, obstructive",25,46,1.72,1.76924,0.092031638,-0.535033398
apigenin,"metabolism, inborn errors",25,316,1.36,1.53624,0.089112639,-1.977721705
apigenin,"genital neoplasms, female",25,26,1.64,1.66364,0.098628345,-0.239687689
apigenin,arthritis,25,85,1.76,1.66276,0.088663309,1.096733258
apigenin,"bone diseases, metabolic",25,33,1.88,1.92332,0.077316089,-0.560297354
apigenin,neurologic manifestations,25,193,1.56,1.53344,0.093338986,0.284554193
apigenin,"neoplasms, glandular and epithelial",25,94,1.48,1.52648,0.099259305,-0.468268442
apigenin,immunologic deficiency syndromes,25,51,1.84,1.7352,0.068018821,1.540750024
apigenin,urologic diseases,25,203,1.64,1.56896,0.088288835,0.804631751
apigenin,movement disorders,25,63,1.72,1.65684,0.098352501,0.642179909
apigenin,respiratory tract neoplasms,25,21,1.8,1.71892,0.12270466,0.6607736
apigenin,"bone diseases, developmental",25,103,1.56,1.61524,0.092588025,-0.59662143
apigenin,chromosome disorders,25,34,1.72,1.7364,0.090225495,-0.181766805
apigenin,urination disorders,25,22,1.96,2.00304,0.076505937,-0.562570719
apigenin,malformations of cortical development,25,23,1.68,1.83176,0.072349861,-2.09758523
apigenin,lymphatic diseases,25,130,1.52,1.57916,0.086566127,-0.683408185
apigenin,signs and symptoms,25,133,1.56,1.6908,0.080747508,-1.619864238
apigenin,retinal dystrophies,25,73,1.84,1.80236,0.073577377,0.511570289
apigenin,neoplasms by histologic type,25,306,1.2,1.34892,0.096035585,-1.550675199
apigenin,cerebellar diseases,25,38,1.76,1.77544,0.06744484,-0.228927818
apigenin,"pathological conditions, anatomical",25,21,1.72,1.90108,0.073487642,-2.464087755
apigenin,nephritis,25,24,1.84,1.898,0.073206557,-0.792278756
apigenin,kidney diseases,25,168,1.72,1.61996,0.089514236,1.117587601
apigenin,"diabetes mellitus, type 2",25,83,1.44,1.69508,0.087753026,-2.906794343
apigenin,pigmentation disorders,25,48,1.72,1.70848,0.085351565,0.134971164
apigenin,endocrine system diseases,25,333,1.28,1.44112,0.096674431,-1.666624757
apigenin,overnutrition,25,14,1.88,2.00428,0.075784442,-1.639914437
apigenin,"genetic diseases, x-linked",25,119,1.48,1.57908,0.09478794,-1.045280653
apigenin,"skin diseases, vascular",25,19,1.96,1.91716,0.076961902,0.556639048
apigenin,musculoskeletal abnormalities,25,67,1.52,1.60864,0.093580716,-0.947203696
apigenin,gastrointestinal diseases,25,262,1.32,1.43536,0.098358886,-1.172847772
apigenin,cholestasis,25,35,1.72,1.78324,0.080353609,-0.787021282
apigenin,"arrhythmias, cardiac",25,31,1.92,1.91396,0.07108529,0.084968353
apigenin,congenital abnormalities,25,429,1,1.35336,0.099361514,-3.556306531
apigenin,glomerulonephritis,25,20,1.88,1.9692,0.074179242,-1.202492734
apigenin,"metal metabolism, inborn errors",25,21,1.96,2.02616,0.075283826,-0.878807625
apigenin,digestive system diseases,25,368,1.24,1.38196,0.097927312,-1.449646655
apigenin,bile duct diseases,25,38,1.68,1.76848,0.093046707,-0.950920277
apigenin,congenital disorders of glycosylation,25,25,2.04,1.99448,0.074156116,0.613840128
apigenin,"brain diseases, metabolic",25,103,1.76,1.70444,0.082108991,0.676661585
apigenin,urologic neoplasms,25,37,1.64,1.69584,0.093459587,-0.597477496
apigenin,ovarian neoplasms,25,17,1.72,1.70676,0.112210082,0.117992963
apigenin,blood protein disorders,25,22,1.88,1.88764,0.075350052,-0.101393426
apigenin,neurodegenerative diseases,25,259,1.36,1.42348,0.093709602,-0.677411901
apigenin,"genetic diseases, inborn",25,960,0.96,1.17864,0.097084244,-2.252064716
apigenin,vision disorders,25,22,1.88,2.03788,0.075812305,-2.082511538
apigenin,collagen diseases,25,26,1.8,1.8284,0.072486137,-0.391799057
apigenin,otorhinolaryngologic diseases,25,45,1.8,1.85008,0.072691083,-0.688942821
apigenin,glioma,25,19,1.64,1.8022,0.067740387,-2.394435694
apigenin,digestive system neoplasms,25,98,1.6,1.55132,0.100684942,0.483488384
apigenin,myocardial infarction,25,16,1.84,1.99976,0.075978565,-2.102698296
apigenin,"cholestasis, intrahepatic",25,35,1.72,1.78324,0.080353609,-0.787021282
apigenin,mouth diseases,25,27,1.84,1.84508,0.069107117,-0.073509072
apigenin,panuveitis,25,14,1.96,1.9466,0.074477111,0.179921051
apigenin,neuroectodermal tumors,25,52,1.56,1.65412,0.084364836,-1.115630684
apigenin,"demyelinating autoimmune diseases, cns",25,85,1.56,1.64544,0.099755734,-0.856492122
apigenin,cardiovascular diseases,25,384,1.28,1.42376,0.095038215,-1.512654665
apigenin,dysostoses,25,22,1.72,1.77112,0.094646424,-0.540115493
apigenin,"lipid metabolism, inborn errors",25,50,1.6,1.79516,0.073062811,-2.671126342
apigenin,"mental retardation, x-linked",25,70,1.64,1.67384,0.085175433,-0.397297657
apigenin,crohn disease,25,88,1.76,1.65724,0.09157501,1.122140203
apigenin,hemorrhagic disorders,25,59,1.72,1.76024,0.067289987,-0.598008732
apigenin,immunoproliferative disorders,25,108,1.52,1.60352,0.088038682,-0.948673898
apigenin,central nervous system diseases,25,396,1.44,1.38592,0.097522067,0.554541157
apigenin,"amino acid metabolism, inborn errors",25,56,1.76,1.82184,0.07114924,-0.869158964
apigenin,goiter,25,20,1.96,1.96812,0.078381539,-0.103595823
apigenin,hypopigmentation,25,26,1.92,1.87504,0.073871499,0.608624442
apigenin,polyneuropathies,25,66,1.52,1.66232,0.086742248,-1.640722983
apigenin,peripheral nervous system diseases,25,73,1.52,1.64212,0.09399737,-1.299185283
apigenin,"blood coagulation disorders, inherited",25,36,1.96,1.86976,0.072204864,1.249777299
apigenin,"brain diseases, metabolic, inborn",25,102,1.76,1.71976,0.066644898,0.60379716
apigenin,endocrine gland neoplasms,25,53,1.68,1.617,0.100831543,0.624804484
apigenin,"heredodegenerative disorders, nervous system",25,219,1.36,1.47364,0.101836881,-1.115902201
apigenin,"genital diseases, female",25,38,1.64,1.64216,0.102364713,-0.021101021
apigenin,malabsorption syndromes,25,38,1.88,1.80504,0.08888756,0.843312603
apigenin,"neoplasms, neuroepithelial",25,28,1.64,1.71852,0.082225359,-0.954936547
daidzein,liver diseases,3,81,1,1.254333333,0.192881944,-1.31859586
daidzein,lung diseases,3,83,1,1.218333333,0.19775827,-1.104041481
daidzein,overweight,3,14,1.333333333,1.689333333,0.249304811,-1.427970837
daidzein,bone marrow diseases,3,60,1.333333333,1.221333333,0.181690824,0.61643179
daidzein,tauopathies,3,38,1.666666667,1.337666667,0.223813166,1.469976077
daidzein,intellectual disability,3,99,1.333333333,1.238666667,0.192453169,0.491894559
daidzein,spondylarthropathies,3,20,2,1.461333333,0.215134067,2.503865031
daidzein,anemia,3,60,1.333333333,1.333666667,0.198605975,-0.001678365
daidzein,"carcinoma, renal cell",3,19,1.333333333,1.412333333,0.188217073,-0.419728129
daidzein,"cardiomyopathy, dilated",3,32,1.333333333,1.336666667,0.191456406,-0.017410404
daidzein,inflammatory bowel diseases,3,144,1,1.223,0.19591353,-1.138257273
daidzein,prostatic diseases,3,68,1.333333333,1.28,0.184511367,0.289051749
daidzein,vascular diseases,3,213,0.666666667,1.161666667,0.199380987,-2.482684075
daidzein,hypersensitivity,3,54,1.333333333,1.358,0.225714667,-0.109282516
daidzein,metabolic diseases,3,649,1,1.024333333,0.183081949,-0.132909517
daidzein,sleep disorders,3,21,1.666666667,1.686,0.23490802,-0.082301717
daidzein,"abnormalities, multiple",3,141,1.333333333,1.166666667,0.194365063,0.857492926
daidzein,"leukemia, myeloid, acute",3,43,1.333333333,1.258,0.174777319,0.431024654
daidzein,alzheimer disease,3,32,1.666666667,1.372,0.209905799,1.403804317
daidzein,"liver cirrhosis, biliary",3,28,1.666666667,1.393333333,0.226470503,1.206926859
daidzein,"death, sudden",3,23,1,1.547333333,0.265379393,-2.062456045
daidzein,cerebrovascular disorders,3,52,1,1.389666667,0.212508562,-1.83365161
daidzein,"genital diseases, male",3,94,1.333333333,1.301,0.21123736,0.153066358
daidzein,uveal diseases,3,19,1.666666667,1.483333333,0.225462488,0.813143398
daidzein,cerebellar ataxia,3,35,1.333333333,1.380333333,0.200310592,-0.23463562
daidzein,virus diseases,3,22,1.666666667,1.543,0.267780798,0.461820518
daidzein,"infant, newborn, diseases",3,53,1.666666667,1.413,0.212884684,1.191568418
daidzein,parkinson disease,3,39,1.666666667,1.310333333,0.216086145,1.649033688
daidzein,behcet syndrome,3,14,2,1.574666667,0.23986663,1.773207611
daidzein,"genital neoplasms, male",3,77,1.333333333,1.314333333,0.213372653,0.089046088
daidzein,exophthalmos,3,14,2,1.711333333,0.230950692,1.249906047
daidzein,epilepsy,3,32,1.666666667,1.622333333,0.248397307,0.178477512
daidzein,immune system diseases,3,473,1,1.017666667,0.178322741,-0.099071305
daidzein,"purine-pyrimidine metabolism, inborn errors",3,20,1.666666667,1.675,0.242756165,-0.034327999
daidzein,retinal diseases,3,138,1,1.326333333,0.21410252,-1.524191934
daidzein,nervous system diseases,3,805,1,0.951333333,0.166894511,0.291601362
daidzein,"muscular disorders, atrophic",3,36,1.333333333,1.365333333,0.192868406,-0.165916236
daidzein,thyroid diseases,3,35,1.666666667,1.477666667,0.225465198,0.838266844
daidzein,"carbohydrate metabolism, inborn errors",3,85,1.666666667,1.442,0.242607136,0.926051355
daidzein,tdp-43 proteinopathies,3,30,1.333333333,1.296,0.178093608,0.209627587
daidzein,"colitis, ulcerative",3,68,1,1.307666667,0.184110776,-1.671095379
daidzein,dementia,3,47,1.333333333,1.287333333,0.199152649,0.230978599
daidzein,disorders of sex development,3,27,1.333333333,1.483333333,0.225462488,-0.665299144
daidzein,skin diseases,3,310,0.666666667,1.055333333,0.197327703,-1.969650797
daidzein,neoplasms,3,531,0.333333333,0.977333333,0.177443575,-3.629322735
daidzein,"congenital, hereditary, and neonatal diseases and abnormalities",3,1129,1,0.910666667,0.18017769,0.495806852
daidzein,motor neuron disease,3,36,1.333333333,1.273666667,0.198034509,0.30129429
daidzein,cardiomyopathies,3,53,1.333333333,1.288333333,0.187016042,0.240621069
daidzein,joint diseases,3,89,1.666666667,1.232333333,0.196409719,2.211363751
daidzein,"uveitis, anterior",3,14,2,1.574666667,0.23986663,1.773207611
daidzein,graves disease,3,14,2,1.711333333,0.230950692,1.249906047
daidzein,"renal tubular transport, inborn errors",3,38,1.666666667,1.565666667,0.23456603,0.430582383
daidzein,muscular dystrophies,3,39,1.333333333,1.386666667,0.20121851,-0.265051825
daidzein,carotid artery diseases,3,19,1.333333333,1.533666667,0.234709987,-0.853535618
daidzein,"pathological conditions, signs and symptoms",3,220,0.666666667,1.213333333,0.219696761,-2.488278229
daidzein,heart diseases,3,197,0.333333333,1.180333333,0.216106712,-3.919359981
daidzein,leprosy,3,20,2,1.703333333,0.238490624,1.243934296
daidzein,breast neoplasms,3,43,1,1.246333333,0.194616146,-1.265739446
daidzein,bone diseases,3,162,1.333333333,1.164333333,0.203838444,0.829087963
daidzein,respiratory tract diseases,3,103,1,1.203,0.202242703,-1.003744494
daidzein,cardiovascular abnormalities,3,71,1.333333333,1.35,0.21330729,-0.078134538
daidzein,death,3,23,1,1.547333333,0.265379393,-2.062456045
daidzein,arteriosclerosis,3,45,0.666666667,1.474666667,0.23763277,-3.400204443
daidzein,intestinal neoplasms,3,43,1.333333333,1.239,0.187056438,0.504304124
daidzein,skin abnormalities,3,72,1.333333333,1.316666667,0.21330729,0.078134538
daidzein,adenocarcinoma,3,32,1.333333333,1.293666667,0.195743313,0.202646344
daidzein,urological manifestations,3,19,2,1.697,0.248712016,1.218276485
daidzein,"anemia, hemolytic",3,29,2,1.493,0.226950558,2.233966753
daidzein,respiratory hypersensitivity,3,45,1.333333333,1.415,0.236402435,-0.345456115
daidzein,ovarian diseases,3,28,1.333333333,1.263666667,0.220433663,0.316043682
daidzein,spinocerebellar ataxias,3,33,1.333333333,1.386666667,0.194479362,-0.274236468
daidzein,urogenital neoplasms,3,135,1.333333333,1.168333333,0.203844985,0.809438605
daidzein,"anemia, aplastic",3,21,1.333333333,1.394,0.194043523,-0.312644636
daidzein,head and neck neoplasms,3,38,1,1.3,0.198885785,-1.508403427
daidzein,lung neoplasms,3,21,1.666666667,1.324,0.22141364,1.547631242
daidzein,leukemia,3,124,1.333333333,1.142333333,0.195127024,0.978849551
daidzein,actinomycetales infections,3,29,1.666666667,1.480666667,0.223267652,0.833080826
daidzein,colonic diseases,3,116,1,1.203333333,0.199415813,-1.019644981
daidzein,colitis,3,68,1,1.307666667,0.184110776,-1.671095379
daidzein,blood platelet disorders,3,28,1.666666667,1.559,0.239135248,0.450233363
daidzein,esophageal diseases,3,26,1,1.342666667,0.205808973,-1.664974378
daidzein,keratosis,3,25,1.333333333,1.509,0.232204651,-0.756516572
daidzein,rectal diseases,3,32,1.333333333,1.274666667,0.190036254,0.308713024
daidzein,insulin resistance,3,32,1.333333333,1.569666667,0.244567419,-0.966332043
daidzein,mycobacterium infections,3,29,1.666666667,1.480666667,0.223267652,0.833080826
daidzein,spinocerebellar degenerations,3,35,1.333333333,1.416,0.20829893,-0.396865536
daidzein,ocular motility disorders,3,20,2,1.664666667,0.248543312,1.349194758
daidzein,adrenal gland diseases,3,19,1.333333333,1.463666667,0.249024541,-0.523375458
daidzein,"lysosomal storage diseases, nervous system",3,36,1.666666667,1.494333333,0.239840456,0.718533212
daidzein,intestinal diseases,3,222,1,1.121333333,0.195931961,-0.619262589
daidzein,myocardial ischemia,3,52,0.666666667,1.418,0.236991327,-3.170298863
daidzein,gout,3,17,1.666666667,1.674666667,0.24752643,-0.032319781
daidzein,neuromuscular diseases,3,177,1,1.122,0.197215055,-0.618614031
daidzein,hematologic diseases,3,198,1,1.128333333,0.199102151,-0.644560254
daidzein,spinal cord diseases,3,70,1.333333333,1.215666667,0.19731278,0.596345895
daidzein,multiple sclerosis,3,84,1.333333333,1.232333333,0.198659675,0.508407153
daidzein,albuminuria,3,19,2,1.697,0.248712016,1.218276485
daidzein,metabolic syndrome x,3,17,1.333333333,1.68,0.240924147,-1.438903786
daidzein,brain diseases,3,351,1,1.080666667,0.196479007,-0.410561251
daidzein,connective tissue diseases,3,175,1.333333333,1.158666667,0.19928316,0.876474795
daidzein,neoplasms by site,3,281,0.333333333,1.061333333,0.192683967,-3.778207453
daidzein,female urogenital diseases,3,264,1.333333333,1.130666667,0.198420429,1.021400204
daidzein,"spastic paraplegia, hereditary",3,23,1,1.503,0.225565709,-2.229948883
daidzein,heart arrest,3,17,1,1.563,0.275333939,-2.044789693
daidzein,"lymphoma, non-hodgkin",3,26,1.333333333,1.299666667,0.204069433,0.164976529
daidzein,"leukemia, lymphoid",3,73,1.333333333,1.278666667,0.199193931,0.274439419
daidzein,musculoskeletal diseases,3,330,1.333333333,1.073666667,0.195550221,1.327877133
daidzein,nutrition disorders,3,25,1.333333333,1.65,0.245741508,-1.288616925
daidzein,autoimmune diseases of the nervous system,3,99,1,1.225,0.196461758,-1.145261056
daidzein,"limb deformities, congenital",3,21,1.333333333,1.396666667,0.231876404,-0.273134016
daidzein,"arthritis, rheumatoid",3,43,1.666666667,1.332333333,0.196918201,1.6978285
daidzein,lipidoses,3,29,1.666666667,1.53,0.234733892,0.582219575
daidzein,retinitis pigmentosa,3,72,1,1.459666667,0.24570963,-1.870771882
daidzein,male urogenital diseases,3,317,1.333333333,1.12,0.199555061,1.069044968
daidzein,neuroendocrine tumors,3,25,1.666666667,1.382666667,0.212941306,1.333700843
daidzein,pancreatic diseases,3,25,1.333333333,1.394333333,0.221988738,-0.274788714
daidzein,"death, sudden, cardiac",3,17,1,1.563,0.275333939,-2.044789693
daidzein,hemostatic disorders,3,24,1.333333333,1.456666667,0.216820458,-0.568827012
daidzein,blood coagulation disorders,3,40,1.666666667,1.456333333,0.217776389,0.965822486
daidzein,"neoplasms, connective tissue",3,30,1.333333333,1.299666667,0.185232287,0.181753771
daidzein,"leukemia, lymphocytic, chronic, b-cell",3,19,1.666666667,1.420666667,0.23174603,1.061506859
daidzein,proteostasis deficiencies,3,40,1,1.235,0.189729339,-1.238606537
daidzein,liver cirrhosis,3,30,1.666666667,1.379,0.214535933,1.340878716
daidzein,"cardiomyopathy, hypertrophic",3,23,1.333333333,1.531666667,0.231174537,-0.857937625
daidzein,hair diseases,3,22,1.333333333,1.553,0.237748467,-0.923945672
daidzein,"neoplasms, germ cell and embryonal",3,59,1.333333333,1.221666667,0.17974519,0.621249818
daidzein,arterial occlusive diseases,3,51,0.666666667,1.381333333,0.216349511,-3.303296882
daidzein,dyskinesias,3,50,1.333333333,1.291,0.200241798,0.211411072
daidzein,prostatic neoplasms,3,68,1.333333333,1.28,0.184511367,0.289051749
daidzein,bacterial infections and mycoses,3,37,1.666666667,1.403,0.227380982,1.159580999
daidzein,bronchial diseases,3,54,1.333333333,1.366666667,0.219595588,-0.151794185
daidzein,adnexal diseases,3,28,1.333333333,1.263666667,0.220433663,0.316043682
daidzein,lymphoma,3,29,1.333333333,1.301333333,0.20784182,0.15396324
